77.000000	8.558843	-1.713098	2.597115	-0.907622	0.423189	-0.001783
78.000000	8.483605	-1.873128	2.820520	-0.863129	0.394849	-0.002093
79.000000	8.316564	-1.881067	3.073631	-0.779874	0.405104	-0.010723
80.000000	8.198177	-1.996803	3.354541	-0.636228	0.364202	-0.022298
81.000000	7.923040	-2.120670	3.472475	-0.425603	0.300208	-0.028379
82.000000	7.703579	-2.177423	3.547624	-0.229868	0.250765	-0.045419
83.000000	7.539271	-2.160694	3.567739	-0.073238	0.193096	-0.072707
84.000000	7.419245	-2.116626	3.533398	0.030919	0.161843	-0.135368
85.000000	7.411446	-2.115323	3.543887	0.067386	0.110343	-0.148865
86.000000	7.488061	-2.156320	3.647012	-0.050537	0.028688	-0.168015
87.000000	7.495493	-2.118569	3.667058	-0.115175	-0.050081	-0.184069
88.000000	7.444882	-2.208736	3.688500	-0.202894	-0.094038	-0.216208
89.000000	7.433926	-2.271018	3.747419	-0.273848	-0.156877	-0.234825
90.000000	7.397624	-2.343299	3.914654	-0.342896	-0.183238	-0.245582
91.000000	7.399608	-2.373202	4.123544	-0.365842	-0.214555	-0.220651
92.000000	7.663015	-2.388792	4.295847	-0.357919	-0.182603	-0.208722
93.000000	8.021568	-2.469275	4.535357	-0.289016	-0.173497	-0.194079
94.000000	8.196306	-2.638779	4.718572	-0.218855	-0.129123	-0.153734
95.000000	8.295911	-2.915861	4.764301	-0.086766	-0.055465	-0.131732
96.000000	8.395875	-3.211243	4.884632	0.049072	0.008280	-0.116844
97.000000	8.494385	-3.380543	4.963739	0.209549	0.035902	-0.120036
98.000000	8.495584	-3.452584	4.884730	0.399924	0.109530	-0.140713
99.000000	8.521053	-3.588535	4.819467	0.580663	0.162232	-0.160057
100.000000	8.561105	-3.721144	4.865150	0.758761	0.226221	-0.194543
101.000000	8.576598	-3.700559	4.968673	0.933005	0.252903	-0.201264
102.000000	8.512632	-3.469565	5.087690	1.042524	0.257158	-0.221829
103.000000	8.504856	-3.147119	5.196899	1.034906	0.217154	-0.245761
104.000000	8.436594	-2.697740	5.349787	0.935846	0.110250	-0.287549
105.000000	8.275166	-2.188315	5.353391	0.771768	-0.014763	-0.303143
106.000000	8.663466	-1.844912	5.072666	0.521185	-0.120948	-0.313236
107.000000	9.302912	-1.457666	4.868731	0.185946	-0.165076	-0.331803
108.000000	9.622728	-1.221503	4.886055	-0.180982	-0.144208	-0.360670
109.000000	10.030237	-0.827763	5.026166	-0.575356	-0.125669	-0.444736
110.000000	10.158837	-0.451649	5.097166	-0.987077	-0.089435	-0.500476
111.000000	9.621577	-0.264228	5.800229	-1.141840	-0.021059	-0.482260
112.000000	9.662594	-0.256335	6.630316	-0.953840	-0.065534	-0.352524
113.000000	10.230877	0.164298	6.343996	-0.567011	-0.211057	-0.253570
114.000000	11.014932	0.543029	4.891749	-0.043704	-0.157472	-0.181223
115.000000	10.944248	-0.498408	2.299253	0.404349	-0.129010	-0.163612
116.000000	10.041320	-2.796510	-0.036209	0.474037	-0.211015	-0.129842
117.000000	9.287797	-4.340630	-0.417349	0.206081	-0.249596	-0.099488
118.000000	9.126055	-4.340669	0.352988	-0.084523	-0.246824	-0.146932
119.000000	8.882184	-3.329280	1.203603	-0.055908	-0.261567	-0.315477
120.000000	8.670823	-2.374493	1.875545	0.172467	-0.294630	-0.488948
121.000000	8.920531	-1.327715	2.412776	0.530938	-0.381736	-0.641787
122.000000	9.180267	-0.593736	2.622946	0.883673	-0.491649	-0.672552
123.000000	9.234293	0.461891	2.688402	1.109567	-0.598074	-0.571910
124.000000	9.200778	1.701123	2.644140	1.228485	-0.704195	-0.442515
125.000000	9.349580	2.345072	2.436180	1.198962	-0.666394	-0.316443
126.000000	9.321347	2.579105	2.442809	0.950976	-0.561608	-0.185383
127.000000	10.281499	2.017429	2.800044	0.452208	-0.086221	-0.116079
128.000000	9.507722	2.101378	2.565689	0.101180	-0.228426	-0.193047
129.000000	9.584641	1.852741	2.367706	-0.227827	-0.337186	-0.272357
130.000000	9.152486	0.567297	2.360780	-0.467399	-0.361470	-0.355466
131.000000	8.947990	0.242658	2.783058	-0.414736	-0.458161	-0.410312
132.000000	9.798178	0.425697	2.892635	-0.141942	-0.566649	-0.386865
133.000000	9.473109	0.141645	2.596463	0.076186	-0.502119	-0.351013
134.000000	9.404078	0.108538	2.445807	0.276332	-0.533496	-0.305203
135.000000	9.601903	0.332801	2.102065	0.366757	-0.628260	-0.256148
136.000000	9.104319	-0.277480	2.067044	0.417947	-0.645777	-0.269207
137.000000	9.267565	0.228307	1.693136	0.490538	-0.696653	-0.263584
138.000000	9.269568	0.297599	1.507064	0.548141	-0.694966	-0.276539
139.000000	9.621482	0.373786	1.532137	0.499074	-0.698887	-0.262410
140.000000	9.844166	0.651885	1.840152	0.375120	-0.695520	-0.268025
141.000000	9.674113	0.684721	1.770663	0.392739	-0.691609	-0.254724
142.000000	9.525463	0.924207	1.554998	0.432450	-0.726506	-0.240438
143.000000	9.485907	0.814452	1.426390	0.472855	-0.754239	-0.230148
144.000000	9.259465	0.752473	1.266907	0.486164	-0.792073	-0.215208
145.000000	9.330925	0.419689	1.170088	0.500221	-0.794911	-0.174557
146.000000	9.346719	0.054682	1.119434	0.608488	-0.819691	-0.110091
147.000000	9.395413	0.191705	1.089327	0.559565	-0.850519	-0.058491
148.000000	9.654200	-0.403943	1.437846	0.694995	-0.877860	-0.070406
149.000000	9.475856	-0.360357	1.565486	0.925920	-0.998353	-0.072316
150.000000	9.625470	0.184218	1.730533	1.034415	-1.011083	-0.077765
151.000000	9.539537	0.770555	2.044710	0.978936	-1.016092	-0.043457
152.000000	9.378489	1.307429	2.164558	0.908786	-0.993329	-0.047254
153.000000	9.230519	1.596294	2.329229	0.835718	-0.935626	-0.045410
154.000000	9.268654	1.749049	2.498945	0.688637	-0.905484	-0.007611
155.000000	9.494500	1.316865	2.678273	0.601380	-0.876024	-0.044128
156.000000	9.112067	0.955171	2.636927	0.557979	-0.913928	-0.089402
157.000000	9.339617	1.204057	2.623950	0.459678	-0.938089	-0.096367
158.000000	9.188015	1.407992	2.570348	0.374660	-0.950140	-0.123721
159.000000	9.184345	1.376812	2.463906	0.321964	-0.999902	-0.145528
160.000000	9.093676	1.200732	2.540777	0.242168	-1.040224	-0.158070
161.000000	8.614507	1.801407	2.385503	0.121831	-1.097094	-0.055961
162.000000	9.395372	0.770999	2.388991	0.180289	-1.122502	-0.146891
163.000000	9.005040	0.194687	2.044274	0.231170	-1.104462	-0.184253
164.000000	9.102075	0.183400	2.034629	0.253965	-1.092696	-0.185411
165.000000	9.126464	-0.037149	2.075118	0.284588	-1.116668	-0.179262
166.000000	9.436837	0.102839	2.247663	0.239285	-1.168665	-0.163445
167.000000	9.602616	0.010113	2.332319	0.258442	-1.153607	-0.172764
168.000000	9.511020	0.163240	2.662453	0.340178	-1.122585	-0.168764
169.000000	9.584270	0.436157	2.946385	0.450635	-1.049434	-0.149573
170.000000	9.729033	0.845906	3.251329	0.535012	-0.922256	-0.132627
171.000000	9.956786	1.107123	3.119129	0.644077	-1.063175	-0.127316
172.000000	9.982704	1.485671	3.252126	0.596318	-0.715174	-0.091919
173.000000	9.958511	1.377479	3.170773	0.648325	-0.428331	-0.101018
174.000000	10.092166	1.155087	2.923136	0.690009	-0.244712	-0.080371
175.000000	10.288756	0.704493	2.596777	0.759883	-0.122448	-0.094371
176.000000	10.529596	0.089549	2.278836	0.755891	-0.030665	-0.087828
177.000000	10.968792	-0.327073	1.853397	0.705289	0.030314	-0.110797
178.000000	11.760082	-0.393606	1.312344	0.635644	0.095575	-0.093147
179.000000	12.875763	-0.206636	1.156701	0.534310	0.209514	-0.071555
180.000000	13.302475	-0.054107	1.849316	0.444756	0.279559	-0.056852
181.000000	12.533599	-0.059196	3.216550	0.430096	0.288988	-0.006802
182.000000	11.700455	-0.011415	4.362939	0.491468	0.222682	0.057667
183.000000	11.157279	-0.065954	5.004269	0.570241	0.311551	0.151030
184.000000	10.582852	-0.281074	5.271152	0.593314	0.561208	0.208164
185.000000	10.406755	-0.426767	5.041510	0.468688	1.020768	0.306255
186.000000	10.281739	-0.172874	4.140042	0.347003	1.341094	0.384253
187.000000	10.262380	-0.461153	2.893402	0.201894	1.615226	0.542979
188.000000	10.510790	-0.608257	1.078102	-0.033489	1.805522	0.801989
189.000000	10.567399	0.122344	-0.075893	-0.178360	2.146864	0.841486
190.000000	11.042809	0.517374	-0.910094	-0.214743	2.374007	0.783200
191.000000	11.750958	0.706750	-0.866278	-0.193178	2.519983	0.746710
192.000000	12.357172	0.677478	-1.048189	-0.143701	2.280477	0.665192
193.000000	12.823237	0.485198	-0.244490	-0.393311	2.119738	0.556436
194.000000	13.129054	0.712766	0.258344	-0.617378	2.031823	0.465709
195.000000	13.008852	0.652364	0.253733	-0.704918	1.941667	0.463267
196.000000	12.672724	-0.089950	-0.464285	-0.732947	1.886124	0.420624
197.000000	12.031148	-0.509713	-1.239429	-0.974813	1.888114	0.386001
198.000000	11.176196	-0.999617	-0.921772	-1.028303	1.864023	0.387728
199.000000	10.623874	-1.191975	-0.269139	-0.927246	1.756981	0.408320
200.000000	10.573263	-1.260880	0.409794	-0.765052	1.683185	0.394691
201.000000	10.476373	-1.393255	1.145643	-0.601822	1.655405	0.383109
202.000000	10.355815	-1.321867	1.515056	-0.477387	1.608977	0.351382
203.000000	10.653358	-1.007419	1.375733	-0.491347	1.626387	0.333407
204.000000	10.429207	-0.668619	1.487843	-0.577195	1.690795	0.301044
205.000000	10.070690	-0.532538	1.542505	-0.623362	1.705420	0.306053
206.000000	9.451403	-0.599535	1.436253	-0.607726	1.651854	0.322267
207.000000	9.283840	-0.630059	0.726836	-0.651193	1.599690	0.306866
208.000000	8.450315	-0.729033	0.873231	-0.655753	1.551159	0.308740
209.000000	8.438208	-0.770451	0.803485	-0.605536	1.443140	0.325425
210.000000	8.103324	-0.711738	0.811001	-0.739591	1.360946	0.239535
211.000000	7.867776	-1.208565	0.954557	-0.811885	1.258328	0.140994
212.000000	6.917029	-0.198533	1.304767	-0.812569	1.141933	0.151270
213.000000	7.199330	0.493859	1.190918	-0.952459	1.025195	0.139709
214.000000	6.908278	0.652850	1.667525	-1.022287	0.968052	0.099079
215.000000	6.621412	0.286286	1.912093	-0.973381	0.851535	0.086449
216.000000	6.776379	0.304791	2.293333	-0.913546	0.653982	0.074701
217.000000	6.571105	-0.264029	2.186455	-0.777200	0.417818	0.046372
218.000000	6.142857	-0.517682	2.185431	-0.656414	0.332705	0.012475
219.000000	5.956407	-0.978177	2.337596	-0.483096	0.241265	-0.011525
220.000000	5.977015	-1.481677	2.397682	-0.315803	0.068094	-0.074066
221.000000	5.534811	-1.690541	2.413207	-0.206328	-0.053909	-0.114184
222.000000	5.335135	-1.695336	2.796141	-0.077929	-0.150377	-0.102557
223.000000	5.460999	-1.666266	3.245698	-0.004174	-0.216806	-0.096960
224.000000	5.655784	-1.736788	3.823832	0.074596	-0.284235	-0.131714
225.000000	5.800246	-1.974717	4.587426	0.143088	-0.336069	-0.115595
226.000000	6.031569	-2.181068	5.416430	0.231113	-0.398631	-0.126387
227.000000	6.505304	-2.548968	6.254529	0.465296	-0.458891	-0.182333
228.000000	6.782845	-2.412806	6.917614	0.632534	-0.509122	-0.195978
229.000000	6.969012	-2.492855	7.769959	0.806080	-0.463064	-0.196492
230.000000	7.457823	-2.884275	8.551635	0.834071	-0.429972	-0.195782
231.000000	8.227382	-3.018532	9.017603	0.784548	-0.460721	-0.198966
232.000000	9.332267	-2.904989	9.713350	0.591960	-0.467901	-0.211422
233.000000	10.379331	-3.039298	10.050867	0.338695	-0.423873	-0.209579
234.000000	11.483208	-2.855580	9.984140	0.058813	-0.259778	-0.219745
235.000000	11.691710	-2.431198	9.496449	-0.182706	0.034627	-0.203030
236.000000	10.820877	-2.100507	8.789019	-0.528956	0.526346	-0.212955
237.000000	8.278017	-1.580562	8.468529	-1.092916	0.860356	-0.251032
238.000000	6.076456	-0.537160	8.000684	-1.624796	0.768044	-0.309561
239.000000	4.950980	0.825693	6.863080	-1.890250	0.507309	-0.389582
240.000000	5.869567	1.114453	5.419090	-1.910864	0.273415	-0.456375
241.000000	8.428624	1.143404	3.768617	-1.572324	-0.001136	-0.525959
242.000000	12.312768	1.416895	2.290190	-0.824679	-0.302720	-0.388478
243.000000	14.354183	1.500236	2.324704	0.149599	-0.505961	-0.220017
244.000000	14.251730	1.032524	2.671162	1.009756	-0.371913	-0.175159
245.000000	13.047242	-1.947695	1.596491	1.172029	-0.123820	-0.172637
246.000000	11.650922	-5.879420	-0.616230	0.469520	0.016860	-0.217927
247.000000	10.523988	-8.846888	-1.667527	-0.894518	0.228212	-0.388362
248.000000	9.447665	-9.402038	0.069389	-1.842944	0.012324	-0.321638
249.000000	8.907119	-6.488842	0.674493	-1.643088	-0.416536	-0.249780
250.000000	8.426480	-1.183572	0.518781	-0.509585	-0.690158	-0.269742
251.000000	8.248774	2.044322	-0.061658	0.793812	-0.819717	-0.347041
252.000000	8.922211	4.049794	0.308876	1.200941	-0.629946	-0.496589
253.000000	9.865920	5.057993	0.795783	1.348385	-0.694081	-0.464462
254.000000	10.808701	5.449899	1.668605	1.106546	-0.863053	-0.350344
255.000000	11.317114	6.184072	2.367232	0.515291	-0.853489	-0.258349
256.000000	11.657176	6.520858	2.301701	-0.103780	-0.706225	-0.263810
257.000000	10.438993	3.174261	2.046598	-0.516101	-0.526576	-0.424612
258.000000	10.277046	1.392111	2.459404	-0.716020	-0.619015	-0.554385
259.000000	9.338183	-0.595035	2.207421	-0.646952	-0.635610	-0.591862
260.000000	9.073803	-0.878961	2.169034	-0.364273	-0.833970	-0.574424
261.000000	9.003460	-0.588643	2.058117	-0.017037	-0.983371	-0.527254
262.000000	9.112738	-1.240465	1.733045	0.378853	-1.072342	-0.391295
263.000000	8.965631	-1.278935	1.602575	0.734337	-1.157037	-0.300648
264.000000	8.666858	-0.931006	1.613456	1.035082	-1.214411	-0.236962
265.000000	9.365606	-0.077199	1.272203	1.220827	-1.296698	-0.216643
266.000000	9.037195	0.237253	1.150681	1.233886	-1.274993	-0.205502
267.000000	9.411613	1.135581	1.070881	1.093910	-1.265643	-0.197993
268.000000	9.465859	0.133486	1.464005	1.139760	-1.273064	-0.183059
269.000000	9.211301	0.120157	1.272540	1.172272	-1.314258	-0.174554
270.000000	8.966385	0.041477	1.153845	1.223357	-1.282785	-0.157036
271.000000	9.181331	0.241161	1.343414	1.242731	-1.257609	-0.110533
272.000000	9.027713	0.206585	1.318921	1.376203	-1.252883	-0.057262
273.000000	9.199409	0.252593	1.282390	1.409090	-1.260875	-0.027503
274.000000	9.316940	0.269670	1.287770	1.326001	-1.260511	-0.037339
275.000000	8.943224	0.593580	1.849849	1.130350	-1.314916	-0.027963
276.000000	9.069862	1.356032	2.140299	0.945862	-1.401808	-0.040532
277.000000	9.054313	1.975261	2.276232	0.800744	-1.395730	-0.073538
278.000000	9.037100	2.305987	2.322382	0.693750	-1.356518	-0.138692
279.000000	8.949035	2.207784	2.369330	0.606659	-1.310051	-0.192493
280.000000	8.706581	1.726501	2.477465	0.470929	-1.269608	-0.249040
281.000000	8.556917	1.409664	2.611970	0.413924	-1.376003	-0.229893
282.000000	8.998341	0.856619	2.751944	0.312943	-1.374314	-0.188599
283.000000	9.313618	0.454118	3.213219	0.282876	-1.338504	-0.165024
284.000000	9.668777	0.204306	3.815326	0.338137	-1.368060	-0.159584
285.000000	9.777213	0.026565	4.362813	0.481756	-1.401517	-0.163551
286.000000	9.533883	-0.097160	4.523703	0.680436	-1.396983	-0.199403
287.000000	9.051539	-0.093947	4.283103	0.803489	-1.348269	-0.212681
288.000000	8.640085	-0.033159	3.863040	0.867854	-1.288591	-0.207129
289.000000	8.489356	0.316422	3.472733	0.803824	-1.222358	-0.164662
290.000000	8.533957	1.059314	3.303875	0.614657	-1.169045	-0.039335
291.000000	9.094812	1.308397	3.160430	0.425605	-1.033207	-0.033155
292.000000	9.593757	1.819561	3.454896	0.362519	-0.910683	0.021727
293.000000	10.038439	1.576280	3.474932	0.467245	-0.810089	0.039442
294.000000	10.633110	0.868161	2.976984	0.448940	-0.643274	-0.041669
295.000000	10.972238	0.518142	2.592943	0.343957	-0.459571	-0.137714
296.000000	11.497299	0.211109	2.487710	0.295914	-0.424938	-0.213444
297.000000	12.612465	0.106211	2.886998	0.338103	-0.444652	-0.249434
298.000000	13.974145	0.382290	3.326783	0.386122	-0.405455	-0.237503
299.000000	14.004037	0.889667	3.904751	0.360865	-0.265682	-0.203687
300.000000	13.048879	1.018442	4.923705	0.301779	-0.048559	-0.241734
301.000000	11.980803	0.664433	5.796769	0.288748	0.129878	-0.229108
302.000000	10.910836	0.324321	5.881451	0.297292	0.422522	-0.153006
303.000000	10.436640	0.002830	5.734919	0.273517	0.931338	-0.062252
304.000000	10.141109	0.033552	4.887905	0.199788	1.598488	0.039195
305.000000	9.722917	-0.209129	3.704121	0.188600	1.986011	0.204919
306.000000	9.898168	-1.584870	1.668030	0.046994	2.155115	0.433207
307.000000	10.736040	-1.658379	-0.608149	-0.342001	2.443845	0.607841
308.000000	11.329473	-0.090620	-1.818230	-0.622465	2.780100	0.599026
309.000000	12.968692	0.763770	-3.115980	-0.486778	2.791289	0.650022
310.000000	14.020790	1.803654	-2.932856	-0.349885	2.694552	0.612279
311.000000	14.495955	2.195275	-2.267073	-0.136909	2.508315	0.618504
312.000000	15.415326	1.787643	-1.318078	-0.163007	2.271318	0.581472
313.000000	15.912406	1.016473	-1.012570	-0.429787	2.123931	0.548475
314.000000	15.338193	-0.095799	-1.146235	-0.954137	2.069891	0.518918
315.000000	14.661610	-1.446279	-0.565555	-1.421363	1.967470	0.530321
316.000000	14.196669	-1.817186	0.215973	-1.608231	1.884980	0.548921
317.000000	12.556137	-1.827418	0.627080	-1.463555	1.853311	0.539518
318.000000	11.058612	-2.078830	0.759295	-1.142403	1.995188	0.528793
319.000000	9.830809	-2.319492	0.880808	-0.729774	2.050864	0.510803
320.000000	9.554372	-1.969374	0.901821	-0.390379	2.038455	0.488666
321.000000	9.830772	-1.373975	1.000317	-0.120510	1.975608	0.509996
322.000000	9.583591	-0.371175	0.968065	-0.112921	1.982874	0.514910
323.000000	9.716111	0.228409	0.842931	-0.158439	1.943572	0.516347
324.000000	9.598147	0.587255	0.560019	-0.388717	1.878572	0.429067
325.000000	8.699228	1.416969	0.376559	-0.724028	1.822110	0.348981
326.000000	7.671531	1.266538	0.078711	-0.824369	1.734704	0.403670
327.000000	6.415041	1.183838	0.383187	-1.063541	1.635979	0.396257
328.000000	5.580691	0.256393	0.259131	-1.054163	1.443782	0.366942
329.000000	5.497019	0.350266	0.256076	-1.098612	1.281437	0.313012
330.000000	5.478986	0.804718	0.132260	-1.160345	1.125387	0.207233
331.000000	5.126612	0.749311	0.469568	-1.077153	1.007707	0.170994
332.000000	5.494427	0.769138	0.504435	-1.068839	0.766604	0.102354
333.000000	5.283163	0.250814	0.599591	-0.957133	0.573633	0.044265
334.000000	5.740009	-0.285765	0.767085	-0.811097	0.375966	0.030856
335.000000	5.552105	-0.474588	1.025251	-0.639839	0.200141	-0.010576
336.000000	5.236768	-0.677589	1.366356	-0.452876	0.025951	-0.062719
337.000000	5.074095	-0.823544	1.657360	-0.281522	-0.109924	-0.104387
338.000000	5.305132	-0.884039	2.121703	-0.168439	-0.151097	-0.160051
339.000000	5.345566	-0.984623	2.721627	-0.011563	-0.340638	-0.256766
340.000000	5.083781	-1.190238	3.595540	0.310992	-0.453457	-0.263826
341.000000	6.008237	-0.973179	4.353011	0.439703	-0.483093	-0.349633
342.000000	6.233701	-1.552405	5.357460	0.625555	-0.466070	-0.355081
343.000000	6.917746	-1.922307	5.905652	0.723934	-0.535686	-0.366170
344.000000	7.277396	-2.430598	6.605984	0.803070	-0.523598	-0.361276
345.000000	7.977319	-3.139769	7.127717	0.799043	-0.528223	-0.308908
346.000000	8.987700	-3.309944	7.936772	0.663281	-0.626409	-0.349781
347.000000	9.921188	-3.146357	9.057270	0.368796	-0.661451	-0.333828
348.000000	10.809719	-3.112078	10.010575	-0.022661	-0.621114	-0.324324
349.000000	11.634330	-2.870758	10.754168	-0.475223	-0.305805	-0.339777
350.000000	11.780171	-2.478358	11.217808	-0.819242	0.114608	-0.304282
351.000000	11.230111	-1.744207	11.501133	-0.868658	0.457461	-0.261220
352.000000	10.286779	-1.181661	11.226186	-0.684219	0.714807	-0.172840
353.000000	9.169849	-1.203663	9.780137	-0.615488	0.849665	-0.091358
354.000000	7.902232	-1.431204	8.021237	-1.090155	0.891145	-0.159897
355.000000	6.549316	-1.195327	6.366005	-1.908618	0.760870	-0.375210
356.000000	6.584944	0.173528	4.696765	-2.291091	0.262682	-0.522289
357.000000	9.614640	1.588609	2.376582	-1.847822	-0.290497	-0.471920
358.000000	12.922044	1.948101	0.938072	-0.771702	-0.648282	-0.315527
359.000000	13.877943	1.229543	2.322907	0.213507	-0.608503	-0.187059
360.000000	13.320065	0.300932	4.774655	0.716624	-0.258023	-0.151526
361.000000	12.486925	-1.527635	4.085063	0.898667	0.170809	-0.099488
362.000000	11.122276	-5.635601	-0.671264	0.545711	0.412564	-0.169494
363.000000	8.420452	-9.298952	-4.288199	-0.838132	0.375313	-0.362938
364.000000	6.789537	-9.483952	-2.085074	-1.801385	-0.040942	-0.294175
365.000000	6.896357	-6.294155	-0.108007	-1.241293	-0.919326	-0.206638
366.000000	8.096317	-1.732100	-0.470116	-0.277749	-0.933173	-0.204173
367.000000	9.616196	2.565446	-0.018901	0.739311	-0.685957	-0.434014
368.000000	11.106012	4.484213	2.472850	1.052155	-0.532761	-0.587106
369.000000	11.692914	6.283370	3.662546	1.203652	-0.560228	-0.594684
370.000000	11.582642	6.989508	2.631049	1.241059	-0.753069	-0.474593
371.000000	11.070117	6.841944	1.805175	0.918182	-0.750633	-0.313169
372.000000	10.341406	5.562465	0.778869	0.454913	-0.584962	-0.352820
373.000000	9.594736	3.319411	0.283787	-0.039950	-0.557438	-0.482041
374.000000	9.082203	1.071602	0.780251	-0.529531	-0.679587	-0.531020
375.000000	9.006546	-0.566200	1.326483	-0.700089	-0.757586	-0.686634
